communication_round,dataset,example_count,input_event_count,measured,model,padded_time_bins,predicted,residual,scientific_seed,selected_position,setting
4,ssc,3596,29988982,2.460763732,event_structure,359600,2.3784634733051,-0.08230025869490021,27,1,joint
4,ssc,3307,27511117,2.231088919,event_structure,330700,2.1958730725985776,-0.03521584640142228,27,2,joint
4,ssc,2905,24467256,2.11086071,event_structure,290500,2.0678879681568176,-0.04297274184318223,27,3,joint
4,ssc,3490,30027631,2.363577514,event_structure,349000,2.2896327023849166,-0.0739448116150836,27,4,joint
4,ssc,2538,21046470,1.927540627,event_structure,253800,1.8782899616981763,-0.04925066530182365,27,5,joint
4,ssc,4363,36169273,2.750110596,event_structure,436300,2.6785216315438882,-0.07158896445611163,27,6,joint
4,ssc,2328,19804429,1.916038879,event_structure,232800,1.8582609461648727,-0.05777793283512733,27,7,joint
4,ssc,5249,41919693,3.109175517,event_structure,524900,3.0249365773816885,-0.08423893961831164,27,8,joint
4,ssc,3234,27145656,2.202832103,event_structure,323400,2.2107133927006357,0.00788128970063573,27,9,joint
5,ssc,2905,24467256,2.125022094,event_structure,290500,2.0678879681568176,-0.05713412584318256,27,0,joint
5,ssc,4363,36169273,2.7658652,event_structure,436300,2.6785216315438882,-0.08734356845611169,27,1,joint
5,ssc,5279,46565892,3.162441771,event_structure,527900,3.0275187362199967,-0.13492303478000345,27,2,joint
5,ssc,3880,34270418,2.586952512,event_structure,388000,2.4939345633501633,-0.09301794864983659,27,3,joint
5,ssc,3898,32612869,2.582547367,event_structure,389800,2.4586269987805984,-0.12392036821940167,27,4,joint
5,ssc,3307,27511117,2.243887501,event_structure,330700,2.1958730725985776,-0.04801442840142256,27,5,joint
5,ssc,4322,35246649,2.671344412,event_structure,432200,2.5953582384504594,-0.0759861735495404,27,6,joint
5,ssc,4920,42904562,3.018868713,event_structure,492000,2.917633251760619,-0.10123546123938088,27,7,joint
5,ssc,3477,28317617,2.301385497,event_structure,347700,2.3008468456189703,-0.0005386513810297089,27,8,joint
5,ssc,3852,30375880,2.56944015,event_structure,385200,2.449987588486909,-0.11945256151309103,27,9,joint
6,ssc,4009,33488307,2.573084421,event_structure,400900,2.510637961888417,-0.062446459111582975,27,0,joint
6,ssc,3596,29988982,2.46508001,event_structure,359600,2.3784634733051,-0.08661653669489988,27,1,joint
6,ssc,4321,34982797,2.657611551,event_structure,432100,2.6046734040033135,-0.05293814699668653,27,2,joint
6,ssc,4363,36169273,2.790363837,event_structure,436300,2.6785216315438882,-0.1118422054561119,27,3,joint
6,ssc,3663,29678899,2.467237215,event_structure,366300,2.3755440260806946,-0.09169318891930534,27,4,joint
6,ssc,3852,30375880,2.57896417,event_structure,385200,2.449987588486909,-0.12897658151309077,27,5,joint
6,ssc,3490,30027631,2.384964607,event_structure,349000,2.2896327023849166,-0.09533190461508356,27,6,joint
6,ssc,2538,21046470,1.942552911,event_structure,253800,1.8782899616981763,-0.06426294930182364,27,7,joint
6,ssc,3898,32612869,2.58038113,event_structure,389800,2.4586269987805984,-0.1217541312194017,27,8,joint
6,ssc,2328,19804429,1.908851257,event_structure,232800,1.8582609461648727,-0.05059031083512733,27,9,joint
7,ssc,2538,21046470,1.920160376,event_structure,253800,1.8782899616981763,-0.04187041430182359,27,0,joint
7,ssc,4322,35246649,2.655485468,event_structure,432200,2.5953582384504594,-0.06012722954954075,27,1,joint
7,ssc,3663,29678899,2.471868526,event_structure,366300,2.3755440260806946,-0.09632449991930558,27,2,joint
7,ssc,2835,24800917,2.121221395,event_structure,283500,2.065664873214834,-0.0555565217851659,27,3,joint
7,ssc,3852,30375880,2.520714437,event_structure,385200,2.449987588486909,-0.07072684851309097,27,4,joint
7,ssc,3234,27145656,2.206879672,event_structure,323400,2.2107133927006357,0.003833720700635812,27,5,joint
7,ssc,4009,33488307,2.531290289,event_structure,400900,2.510637961888417,-0.02065232711158327,27,6,joint
7,ssc,4363,36169273,2.823338199,event_structure,436300,2.6785216315438882,-0.14481656745611193,27,7,joint
7,ssc,3596,29988982,2.491084372,event_structure,359600,2.3784634733051,-0.1126208986949,27,8,joint
7,ssc,4321,34982797,2.672565831,event_structure,432100,2.6046734040033135,-0.06789242699668652,27,9,joint
8,ssc,5249,41919693,3.151605934,event_structure,524900,3.0249365773816885,-0.12666935661831147,27,0,joint
8,ssc,4363,36169273,2.760277176,event_structure,436300,2.6785216315438882,-0.081755544456112,27,1,joint
8,ssc,2905,24467256,2.112452151,event_structure,290500,2.0678879681568176,-0.0445641828431822,27,2,joint
8,ssc,2328,19804429,1.91434714,event_structure,232800,1.8582609461648727,-0.05608619383512736,27,3,joint
8,ssc,3852,30375880,2.53590855,event_structure,385200,2.449987588486909,-0.0859209615130907,27,4,joint
8,ssc,3477,28317617,2.317737571,event_structure,347700,2.3008468456189703,-0.016890725381029537,27,5,joint
8,ssc,2835,24800917,2.10170392,event_structure,283500,2.065664873214834,-0.036039046785165674,27,6,joint
8,ssc,3898,32612869,2.5642501,event_structure,389800,2.4586269987805984,-0.10562310121940177,27,7,joint
8,ssc,3490,30027631,2.35353367,event_structure,349000,2.2896327023849166,-0.06390096761508346,27,8,joint
8,ssc,3663,29678899,2.484119669,event_structure,366300,2.3755440260806946,-0.10857564291930544,27,9,joint
9,ssc,3852,30375880,2.517521691,event_structure,385200,2.449987588486909,-0.06753410251309067,27,0,joint
9,ssc,4321,34982797,2.665298815,event_structure,432100,2.6046734040033135,-0.06062541099668639,27,1,joint
9,ssc,4363,36169273,2.764025233,event_structure,436300,2.6785216315438882,-0.08550360145611169,27,2,joint
9,ssc,3234,27145656,2.242967898,event_structure,323400,2.2107133927006357,-0.03225450529936413,27,3,joint
9,ssc,4920,42904562,3.01993876,event_structure,492000,2.917633251760619,-0.10230550823938112,27,4,joint
9,ssc,3663,29678899,2.505858864,event_structure,366300,2.3755440260806946,-0.13031483791930532,27,5,joint
9,ssc,3880,34270418,2.551110518,event_structure,388000,2.4939345633501633,-0.057175954649836935,27,6,joint
9,ssc,4322,35246649,2.707789896,event_structure,432200,2.5953582384504594,-0.11243165754954054,27,7,joint
9,ssc,3490,30027631,2.335260736,event_structure,349000,2.2896327023849166,-0.045628033615083385,27,8,joint
9,ssc,2538,21046470,1.913813766,event_structure,253800,1.8782899616981763,-0.03552380430182378,27,9,joint
10,ssc,3880,34270418,2.581785659,event_structure,388000,2.4939345633501633,-0.08785109564983662,27,0,joint
10,ssc,2835,24800917,2.125986124,event_structure,283500,2.065664873214834,-0.060321250785166036,27,1,joint
10,ssc,2905,24467256,2.069115954,event_structure,290500,2.0678879681568176,-0.0012279858431822888,27,2,joint
10,ssc,3477,28317617,2.309510089,event_structure,347700,2.3008468456189703,-0.008663243381029861,27,3,joint
10,ssc,3307,27511117,2.211656008,event_structure,330700,2.1958730725985776,-0.015782935401422282,27,4,joint
10,ssc,4363,36169273,2.739969445,event_structure,436300,2.6785216315438882,-0.06144781345611161,27,5,joint
10,ssc,3663,29678899,2.450731868,event_structure,366300,2.3755440260806946,-0.0751878419193055,27,6,joint
10,ssc,2328,19804429,1.879645919,event_structure,232800,1.8582609461648727,-0.021384972835127414,27,7,joint
10,ssc,3490,30027631,2.367203182,event_structure,349000,2.2896327023849166,-0.07757047961508334,27,8,joint
10,ssc,3234,27145656,2.219703309,event_structure,323400,2.2107133927006357,-0.008989916299364076,27,9,joint
11,ssc,3880,34270418,2.522298928,event_structure,388000,2.4939345633501633,-0.028364364649836826,27,0,joint
11,ssc,2328,19804429,1.902977087,event_structure,232800,1.8582609461648727,-0.044716140835127316,27,1,joint
11,ssc,4321,34982797,2.675608655,event_structure,432100,2.6046734040033135,-0.07093525099668652,27,2,joint
11,ssc,4322,35246649,2.643781265,event_structure,432200,2.5953582384504594,-0.04842302654954045,27,3,joint
11,ssc,2538,21046470,1.917147447,event_structure,253800,1.8782899616981763,-0.03885748530182376,27,4,joint
11,ssc,4009,33488307,2.516545845,event_structure,400900,2.510637961888417,-0.005907883111583079,27,5,joint
11,ssc,3234,27145656,2.218050458,event_structure,323400,2.2107133927006357,-0.007337065299364287,27,6,joint
11,ssc,2835,24800917,2.107103333,event_structure,283500,2.065664873214834,-0.041438459785165804,27,7,joint
11,ssc,3898,32612869,2.552997385,event_structure,389800,2.4586269987805984,-0.09437038621940141,27,8,joint
11,ssc,3477,28317617,2.30352355,event_structure,347700,2.3008468456189703,-0.0026767043810296265,27,9,joint
12,ssc,4321,34982797,2.649552674,event_structure,432100,2.6046734040033135,-0.04487926999668668,27,0,joint
12,ssc,3490,30027631,2.331028276,event_structure,349000,2.2896327023849166,-0.0413955736150835,27,1,joint
12,ssc,3880,34270418,2.55417006,event_structure,388000,2.4939345633501633,-0.06023549664983685,27,2,joint
12,ssc,4322,35246649,2.682224693,event_structure,432200,2.5953582384504594,-0.08686645454954078,27,3,joint
12,ssc,2905,24467256,2.092599636,event_structure,290500,2.0678879681568176,-0.02471166784318246,27,4,joint
12,ssc,4920,42904562,2.929229754,event_structure,492000,2.917633251760619,-0.011596502239381135,27,5,joint
12,ssc,3596,29988982,2.457751174,event_structure,359600,2.3784634733051,-0.07928770069490021,27,6,joint
12,ssc,3898,32612869,2.547524679,event_structure,389800,2.4586269987805984,-0.08889768021940148,27,7,joint
12,ssc,4009,33488307,2.535812085,event_structure,400900,2.510637961888417,-0.025174123111582958,27,8,joint
12,ssc,3234,27145656,2.186046591,event_structure,323400,2.2107133927006357,0.02466680170063551,27,9,joint
13,ssc,5279,46565892,3.106512593,event_structure,527900,3.0275187362199967,-0.07899385678000348,27,0,joint
13,ssc,4009,33488307,2.556088803,event_structure,400900,2.510637961888417,-0.04545084111158326,27,1,joint
13,ssc,3490,30027631,2.370386642,event_structure,349000,2.2896327023849166,-0.08075393961508359,27,2,joint
13,ssc,3663,29678899,2.453881732,event_structure,366300,2.3755440260806946,-0.07833770591930556,27,3,joint
13,ssc,2905,24467256,2.099130591,event_structure,290500,2.0678879681568176,-0.031242622843182577,27,4,joint
13,ssc,5249,41919693,3.097728318,event_structure,524900,3.0249365773816885,-0.07279174061831162,27,5,joint
13,ssc,2835,24800917,2.093474084,event_structure,283500,2.065664873214834,-0.02780921078516574,27,6,joint
13,ssc,3234,27145656,2.17384374,event_structure,323400,2.2107133927006357,0.03686965270063558,27,7,joint
13,ssc,4363,36169273,2.754117592,event_structure,436300,2.6785216315438882,-0.07559596045611183,27,8,joint
13,ssc,4920,42904562,2.983140476,event_structure,492000,2.917633251760619,-0.06550722423938105,27,9,joint
14,ssc,2835,24800917,2.106363481,event_structure,283500,2.065664873214834,-0.04069860778516565,27,0,joint
14,ssc,3663,29678899,2.420885601,event_structure,366300,2.3755440260806946,-0.04534157491930557,27,1,joint
14,ssc,3477,28317617,2.319924453,event_structure,347700,2.3008468456189703,-0.019077607381029704,27,2,joint
14,ssc,2538,21046470,1.906871943,event_structure,253800,1.8782899616981763,-0.028581981301823767,27,3,joint
14,ssc,3490,30027631,2.330172951,event_structure,349000,2.2896327023849166,-0.04054024861508365,27,4,joint
14,ssc,3898,32612869,2.550667708,event_structure,389800,2.4586269987805984,-0.09204070921940177,27,5,joint
14,ssc,3852,30375880,2.527088394,event_structure,385200,2.449987588486909,-0.07710080551309106,27,6,joint
14,ssc,4322,35246649,2.665783994,event_structure,432200,2.5953582384504594,-0.07042575554954045,27,7,joint
14,ssc,4920,42904562,2.969378813,event_structure,492000,2.917633251760619,-0.05174556123938112,27,8,joint
14,ssc,4321,34982797,2.662523175,event_structure,432100,2.6046734040033135,-0.057849770996686534,27,9,joint
15,ssc,3307,27511117,2.22280165,event_structure,330700,2.1958730725985776,-0.026928577401422515,27,0,joint
15,ssc,4009,33488307,2.527391586,event_structure,400900,2.510637961888417,-0.016753624111582877,27,1,joint
15,ssc,3490,30027631,2.341311641,event_structure,349000,2.2896327023849166,-0.051678938615083325,27,2,joint
15,ssc,2328,19804429,1.897297896,event_structure,232800,1.8582609461648727,-0.03903694983512729,27,3,joint
15,ssc,2905,24467256,2.105185271,event_structure,290500,2.0678879681568176,-0.03729730284318222,27,4,joint
15,ssc,2835,24800917,2.105778857,event_structure,283500,2.065664873214834,-0.04011398378516562,27,5,joint
15,ssc,2538,21046470,1.915811835,event_structure,253800,1.8782899616981763,-0.03752187330182366,27,6,joint
15,ssc,4363,36169273,2.7490668,event_structure,436300,2.6785216315438882,-0.0705451684561118,27,7,joint
15,ssc,3852,30375880,2.534748246,event_structure,385200,2.449987588486909,-0.08476065751309081,27,8,joint
15,ssc,3596,29988982,2.476672824,event_structure,359600,2.3784634733051,-0.0982093506949,27,9,joint
16,ssc,3880,34270418,2.577828426,event_structure,388000,2.4939345633501633,-0.08389386264983667,27,0,joint
16,ssc,3898,32612869,2.582587291,event_structure,389800,2.4586269987805984,-0.12396029221940141,27,1,joint
16,ssc,4322,35246649,2.698120008,event_structure,432200,2.5953582384504594,-0.10276176954954064,27,2,joint
16,ssc,3596,29988982,2.45396835,event_structure,359600,2.3784634733051,-0.0755048766948998,27,3,joint
16,ssc,3234,27145656,2.211870533,event_structure,323400,2.2107133927006357,-0.001157140299364201,27,4,joint
16,ssc,4321,34982797,2.675413078,event_structure,432100,2.6046734040033135,-0.07073967399668657,27,5,joint
16,ssc,3852,30375880,2.544786311,event_structure,385200,2.449987588486909,-0.09479872251309107,27,6,joint
16,ssc,4363,36169273,2.731216713,event_structure,436300,2.6785216315438882,-0.05269508145611157,27,7,joint
16,ssc,4920,42904562,2.946141431,event_structure,492000,2.917633251760619,-0.028508179239381093,27,8,joint
16,ssc,3490,30027631,2.349127034,event_structure,349000,2.2896327023849166,-0.05949433161508333,27,9,joint
17,ssc,4363,36169273,2.725870342,event_structure,436300,2.6785216315438882,-0.047348710456111665,27,0,joint
17,ssc,2905,24467256,2.116895909,event_structure,290500,2.0678879681568176,-0.049007940843182496,27,1,joint
17,ssc,3880,34270418,2.54698971,event_structure,388000,2.4939345633501633,-0.05305514664983679,27,2,joint
17,ssc,5279,46565892,3.061756571,event_structure,527900,3.0275187362199967,-0.03423783478000342,27,3,joint
17,ssc,5249,41919693,3.101896216,event_structure,524900,3.0249365773816885,-0.07695963861831157,27,4,joint
17,ssc,3490,30027631,2.356155411,event_structure,349000,2.2896327023849166,-0.06652270861508347,27,5,joint
17,ssc,4321,34982797,2.630890838,event_structure,432100,2.6046734040033135,-0.026217433996686523,27,6,joint
17,ssc,3477,28317617,2.323456871,event_structure,347700,2.3008468456189703,-0.02261002538102952,27,7,joint
17,ssc,2328,19804429,1.89315007,event_structure,232800,1.8582609461648727,-0.03488912383512721,27,8,joint
17,ssc,3663,29678899,2.429917477,event_structure,366300,2.3755440260806946,-0.054373450919305455,27,9,joint
18,ssc,3307,27511117,2.209132767,event_structure,330700,2.1958730725985776,-0.013259694401422273,27,0,joint
18,ssc,3490,30027631,2.357575953,event_structure,349000,2.2896327023849166,-0.06794325061508344,27,1,joint
18,ssc,2538,21046470,1.926565584,event_structure,253800,1.8782899616981763,-0.048275622301823695,27,2,joint
18,ssc,2835,24800917,2.092816677,event_structure,283500,2.065664873214834,-0.027151803785165907,27,3,joint
18,ssc,3852,30375880,2.497788609,event_structure,385200,2.449987588486909,-0.047801020513090986,27,4,joint
18,ssc,4363,36169273,2.753768088,event_structure,436300,2.6785216315438882,-0.07524645645611194,27,5,joint
18,ssc,4322,35246649,2.687471,event_structure,432200,2.5953582384504594,-0.09211276154954051,27,6,joint
18,ssc,4009,33488307,2.557951759,event_structure,400900,2.510637961888417,-0.0473137971115829,27,7,joint
18,ssc,4321,34982797,2.666617915,event_structure,432100,2.6046734040033135,-0.0619445109966863,27,8,joint
18,ssc,3596,29988982,2.456565948,event_structure,359600,2.3784634733051,-0.07810247469490017,27,9,joint
19,ssc,3852,30375880,2.536335707,event_structure,385200,2.449987588486909,-0.08634811851309099,27,0,joint
19,ssc,2328,19804429,1.910554715,event_structure,232800,1.8582609461648727,-0.05229376883512726,27,1,joint
19,ssc,2905,24467256,2.083820686,event_structure,290500,2.0678879681568176,-0.01593271784318251,27,2,joint
19,ssc,3663,29678899,2.430461712,event_structure,366300,2.3755440260806946,-0.05491768591930546,27,3,joint
19,ssc,2538,21046470,1.911851134,event_structure,253800,1.8782899616981763,-0.03356117230182365,27,4,joint
19,ssc,3477,28317617,2.306126193,event_structure,347700,2.3008468456189703,-0.005279347381029531,27,5,joint
19,ssc,4920,42904562,2.980981823,event_structure,492000,2.917633251760619,-0.06334857123938109,27,6,joint
19,ssc,4322,35246649,2.665577546,event_structure,432200,2.5953582384504594,-0.07021930754954075,27,7,joint
19,ssc,5249,41919693,3.101218814,event_structure,524900,3.0249365773816885,-0.07628223661831157,27,8,joint
19,ssc,3596,29988982,2.450098537,event_structure,359600,2.3784634733051,-0.07163506369490014,27,9,joint
20,ssc,4363,36169273,2.753600479,event_structure,436300,2.6785216315438882,-0.07507884745611193,27,0,joint
20,ssc,3477,28317617,2.310995339,event_structure,347700,2.3008468456189703,-0.010148493381029855,27,1,joint
20,ssc,2905,24467256,2.076932728,event_structure,290500,2.0678879681568176,-0.009044759843182426,27,2,joint
20,ssc,4321,34982797,2.631833442,event_structure,432100,2.6046734040033135,-0.027160037996686537,27,3,joint
20,ssc,3852,30375880,2.537281586,event_structure,385200,2.449987588486909,-0.08729399751309108,27,4,joint
20,ssc,3663,29678899,2.459790837,event_structure,366300,2.3755440260806946,-0.0842468109193053,27,5,joint
20,ssc,3880,34270418,2.519792807,event_structure,388000,2.4939345633501633,-0.025858243649836687,27,6,joint
20,ssc,3596,29988982,2.451883884,event_structure,359600,2.3784634733051,-0.0734204106948999,27,7,joint
20,ssc,3307,27511117,2.234773391,event_structure,330700,2.1958730725985776,-0.038900318401422496,27,8,joint
20,ssc,2835,24800917,2.120053041,event_structure,283500,2.065664873214834,-0.05438816778516564,27,9,joint
21,ssc,3852,30375880,2.517538939,event_structure,385200,2.449987588486909,-0.06755135051309091,27,0,joint
21,ssc,4363,36169273,2.774522266,event_structure,436300,2.6785216315438882,-0.09600063445611173,27,1,joint
21,ssc,2905,24467256,2.105950456,event_structure,290500,2.0678879681568176,-0.038062487843182335,27,2,joint
21,ssc,2328,19804429,1.885932095,event_structure,232800,1.8582609461648727,-0.027671148835127335,27,3,joint
21,ssc,3596,29988982,2.443284466,event_structure,359600,2.3784634733051,-0.06482099269490016,27,4,joint
21,ssc,3490,30027631,2.347891507,event_structure,349000,2.2896327023849166,-0.05825880461508337,27,5,joint
21,ssc,5249,41919693,3.091315314,event_structure,524900,3.0249365773816885,-0.0663787366183115,27,6,joint
21,ssc,4009,33488307,2.522834816,event_structure,400900,2.510637961888417,-0.01219685411158311,27,7,joint
21,ssc,3234,27145656,2.20177918,event_structure,323400,2.2107133927006357,0.008934212700635769,27,8,joint
21,ssc,2835,24800917,2.130644156,event_structure,283500,2.065664873214834,-0.06497928278516563,27,9,joint
22,ssc,3307,27511117,2.247301501,event_structure,330700,2.1958730725985776,-0.051428428401422366,27,0,joint
22,ssc,4009,33488307,2.578389063,event_structure,400900,2.510637961888417,-0.067751101111583,27,1,joint
22,ssc,3477,28317617,2.30759489,event_structure,347700,2.3008468456189703,-0.006748044381029494,27,2,joint
22,ssc,4321,34982797,2.640991006,event_structure,432100,2.6046734040033135,-0.036317601996686655,27,3,joint
22,ssc,4363,36169273,2.78580845,event_structure,436300,2.6785216315438882,-0.10728681845611199,27,4,joint
22,ssc,5249,41919693,3.081056906,event_structure,524900,3.0249365773816885,-0.05612032861831162,27,5,joint
22,ssc,3596,29988982,2.428284094,event_structure,359600,2.3784634733051,-0.0498206206948999,27,6,joint
22,ssc,5279,46565892,3.056397094,event_structure,527900,3.0275187362199967,-0.02887835778000314,27,7,joint
22,ssc,2328,19804429,1.921642423,event_structure,232800,1.8582609461648727,-0.06338147683512729,27,8,joint
22,ssc,3852,30375880,2.54298598,event_structure,385200,2.449987588486909,-0.09299839151309097,27,9,joint
23,ssc,2328,19804429,1.913297849,event_structure,232800,1.8582609461648727,-0.05503690283512741,27,0,joint
23,ssc,3307,27511117,2.218654682,event_structure,330700,2.1958730725985776,-0.022781609401422376,27,1,joint
23,ssc,3898,32612869,2.559266541,event_structure,389800,2.4586269987805984,-0.10063954221940152,27,2,joint
23,ssc,4321,34982797,2.627389795,event_structure,432100,2.6046734040033135,-0.022716390996686542,27,3,joint
23,ssc,3234,27145656,2.199326682,event_structure,323400,2.2107133927006357,0.011386710700635572,27,4,joint
23,ssc,4363,36169273,2.745255098,event_structure,436300,2.6785216315438882,-0.06673346645611167,27,5,joint
23,ssc,4009,33488307,2.550442809,event_structure,400900,2.510637961888417,-0.039804847111583275,27,6,joint
23,ssc,3852,30375880,2.505297039,event_structure,385200,2.449987588486909,-0.05530945051309066,27,7,joint
23,ssc,2538,21046470,1.903188547,event_structure,253800,1.8782899616981763,-0.02489858530182376,27,8,joint
23,ssc,5249,41919693,3.08256905,event_structure,524900,3.0249365773816885,-0.0576324726183115,27,9,joint
24,ssc,3596,29988982,2.440736548,event_structure,359600,2.3784634733051,-0.062273074694899844,27,0,joint
24,ssc,3880,34270418,2.524456562,event_structure,388000,2.4939345633501633,-0.030521998649836846,27,1,joint
24,ssc,5249,41919693,3.101883131,event_structure,524900,3.0249365773816885,-0.0769465536183116,27,2,joint
24,ssc,4009,33488307,2.555983064,event_structure,400900,2.510637961888417,-0.045345102111582936,27,3,joint
24,ssc,3307,27511117,2.203154145,event_structure,330700,2.1958730725985776,-0.007281072401422506,27,4,joint
24,ssc,3663,29678899,2.438218623,event_structure,366300,2.3755440260806946,-0.06267459691930544,27,5,joint
24,ssc,5279,46565892,3.061745308,event_structure,527900,3.0275187362199967,-0.03422657178000321,27,6,joint
24,ssc,2835,24800917,2.089087618,event_structure,283500,2.065664873214834,-0.02342274478516604,27,7,joint
24,ssc,2328,19804429,1.896281743,event_structure,232800,1.8582609461648727,-0.03802079683512738,27,8,joint
24,ssc,3490,30027631,2.339220861,event_structure,349000,2.2896327023849166,-0.049588158615083255,27,9,joint
25,ssc,3596,29988982,2.441943959,event_structure,359600,2.3784634733051,-0.06348048569490006,27,0,joint
25,ssc,3477,28317617,2.284972362,event_structure,347700,2.3008468456189703,0.01587448361897037,27,1,joint
25,ssc,4322,35246649,2.614719733,event_structure,432200,2.5953582384504594,-0.019361494549540392,27,2,joint
25,ssc,4009,33488307,2.513146053,event_structure,400900,2.510637961888417,-0.0025080911115828997,27,3,joint
25,ssc,3898,32612869,2.539257769,event_structure,389800,2.4586269987805984,-0.08063077021940179,27,4,joint
25,ssc,3234,27145656,2.204915944,event_structure,323400,2.2107133927006357,0.005797448700635588,27,5,joint
25,ssc,5249,41919693,3.120265498,event_structure,524900,3.0249365773816885,-0.09532892061831166,27,6,joint
25,ssc,3663,29678899,2.450944743,event_structure,366300,2.3755440260806946,-0.07540071691930539,27,7,joint
25,ssc,3852,30375880,2.518861762,event_structure,385200,2.449987588486909,-0.06887417351309066,27,8,joint
25,ssc,2538,21046470,1.901126403,event_structure,253800,1.8782899616981763,-0.022836441301823607,27,9,joint
26,ssc,5249,41919693,3.083682487,event_structure,524900,3.0249365773816885,-0.05874590961831139,27,0,joint
26,ssc,3880,34270418,2.752086168,event_structure,388000,2.4939345633501633,-0.25815160464983666,27,1,joint
26,ssc,4322,35246649,2.63576131,event_structure,432200,2.5953582384504594,-0.04040307154954048,27,2,joint
26,ssc,4363,36169273,2.727161369,event_structure,436300,2.6785216315438882,-0.04863973745611183,27,3,joint
26,ssc,3852,30375880,2.493642298,event_structure,385200,2.449987588486909,-0.04365470951309103,27,4,joint
26,ssc,3663,29678899,2.447004242,event_structure,366300,2.3755440260806946,-0.07146021591930563,27,5,joint
26,ssc,4009,33488307,2.55361563,event_structure,400900,2.510637961888417,-0.04297766811158299,27,6,joint
26,ssc,3596,29988982,2.474691922,event_structure,359600,2.3784634733051,-0.09622844869489988,27,7,joint
26,ssc,3490,30027631,2.355081797,event_structure,349000,2.2896327023849166,-0.06544909461508341,27,8,joint
26,ssc,2905,24467256,2.094417435,event_structure,290500,2.0678879681568176,-0.02652946684318236,27,9,joint
27,ssc,2538,21046470,1.903295334,event_structure,253800,1.8782899616981763,-0.02500537230182376,27,0,joint
27,ssc,3596,29988982,2.431616024,event_structure,359600,2.3784634733051,-0.053152550694900214,27,1,joint
27,ssc,5279,46565892,3.020507662,event_structure,527900,3.0275187362199967,0.0070110742199966936,27,2,joint
27,ssc,3898,32612869,2.542023642,event_structure,389800,2.4586269987805984,-0.08339664321940177,27,3,joint
27,ssc,4009,33488307,2.532338202,event_structure,400900,2.510637961888417,-0.021700240111583113,27,4,joint
27,ssc,2905,24467256,2.096372017,event_structure,290500,2.0678879681568176,-0.028484048843182563,27,5,joint
27,ssc,4322,35246649,2.637713312,event_structure,432200,2.5953582384504594,-0.04235507354954038,27,6,joint
27,ssc,3663,29678899,2.455090949,event_structure,366300,2.3755440260806946,-0.07954692291930554,27,7,joint
27,ssc,3852,30375880,2.529253872,event_structure,385200,2.449987588486909,-0.07926628351309084,27,8,joint
27,ssc,3234,27145656,2.224175754,event_structure,323400,2.2107133927006357,-0.01346236129936429,27,9,joint
28,ssc,5279,46565892,3.13105123,event_structure,527900,3.0275187362199967,-0.10353249378000351,27,0,joint
28,ssc,3596,29988982,2.466506397,event_structure,359600,2.3784634733051,-0.08804292369489986,27,1,joint
28,ssc,3234,27145656,2.20833868,event_structure,323400,2.2107133927006357,0.002374712700635495,27,2,joint
28,ssc,2538,21046470,1.925875621,event_structure,253800,1.8782899616981763,-0.04758565930182379,27,3,joint
28,ssc,5249,41919693,3.106518775,event_structure,524900,3.0249365773816885,-0.08158219761831154,27,4,joint
28,ssc,4363,36169273,2.756494785,event_structure,436300,2.6785216315438882,-0.07797315345611189,27,5,joint
28,ssc,3477,28317617,2.31512827,event_structure,347700,2.3008468456189703,-0.014281424381029861,27,6,joint
28,ssc,3490,30027631,2.355799393,event_structure,349000,2.2896327023849166,-0.06616669061508329,27,7,joint
28,ssc,3852,30375880,2.536398858,event_structure,385200,2.449987588486909,-0.08641126951309097,27,8,joint
28,ssc,4920,42904562,2.958614936,event_structure,492000,2.917633251760619,-0.04098168423938109,27,9,joint
29,ssc,4920,42904562,2.981053377,event_structure,492000,2.917633251760619,-0.0634201252393809,27,0,joint
29,ssc,2905,24467256,2.103913984,event_structure,290500,2.0678879681568176,-0.036026015843182435,27,1,joint
29,ssc,3663,29678899,2.461317064,event_structure,366300,2.3755440260806946,-0.08577303791930557,27,2,joint
29,ssc,4009,33488307,2.528047903,event_structure,400900,2.510637961888417,-0.017409941111583116,27,3,joint
29,ssc,3477,28317617,2.280172621,event_structure,347700,2.3008468456189703,0.02067422461897017,27,4,joint
29,ssc,5249,41919693,3.079327421,event_structure,524900,3.0249365773816885,-0.05439084361831137,27,5,joint
29,ssc,3307,27511117,2.241809509,event_structure,330700,2.1958730725985776,-0.04593643640142231,27,6,joint
29,ssc,2328,19804429,1.91924607,event_structure,232800,1.8582609461648727,-0.06098512383512733,27,7,joint
29,ssc,2538,21046470,1.909434969,event_structure,253800,1.8782899616981763,-0.03114500730182379,27,8,joint
29,ssc,3852,30375880,2.514409563,event_structure,385200,2.449987588486909,-0.06442197451309095,27,9,joint
30,ssc,4321,34982797,2.640008682,event_structure,432100,2.6046734040033135,-0.035335277996686454,27,0,joint
30,ssc,4920,42904562,2.929684693,event_structure,492000,2.917633251760619,-0.012051441239381067,27,1,joint
30,ssc,5279,46565892,3.084520115,event_structure,527900,3.0275187362199967,-0.05700137878000344,27,2,joint
30,ssc,3880,34270418,2.590783709,event_structure,388000,2.4939345633501633,-0.09684914564983682,27,3,joint
30,ssc,3234,27145656,2.220762104,event_structure,323400,2.2107133927006357,-0.010048711299364133,27,4,joint
