group_dimension,group_value,mean_absolute_error,mean_signed_error,median_absolute_error,median_absolute_percentage_error,median_signed_error,model,p90_absolute_error,p90_absolute_percentage_error,percentage_denominator_floor,r_squared,root_mean_squared_error,sample_count,setting,spearman_rank_correlation,target
per_dataset,ssc,147.21495724059275,147.1904007841754,146.73356375283987,0.36794612356436895,146.73356375283987,event_structure,210.60316208301924,0.46942357453938965,0.001,-7.058404189857747,158.647019868018,1000,shd_to_ssc_transfer,0.9735375270534051,gross_energy_joules
per_seed,27,147.21495724059275,147.1904007841754,146.73356375283987,0.36794612356436895,146.73356375283987,event_structure,210.60316208301924,0.46942357453938965,0.001,-7.058404189857747,158.647019868018,1000,shd_to_ssc_transfer,0.9735375270534051,gross_energy_joules
by_client_size_quartile,1,62.67497818158927,62.552195899502436,63.51424393127806,0.19148456167521744,63.51424393127806,event_structure,88.26046920013276,0.2544407327109513,0.001,-11.466040249359663,65.48585221810887,200,shd_to_ssc_transfer,0.7090725345852115,gross_energy_joules
by_client_size_quartile,2,124.91799521499816,124.91799521499816,120.28270579628838,0.31992890052341183,120.28270579628838,event_structure,144.55537575149398,0.37774225065331457,0.001,-64.4141692198228,125.66268868892288,260,shd_to_ssc_transfer,0.8657580954449158,gross_energy_joules
by_client_size_quartile,3,157.81543596195655,157.81543596195655,158.74943399814725,0.3818405179062397,158.74943399814725,event_structure,187.8787490988896,0.4462347883362485,0.001,-185.78997854442994,159.37512125223242,251,shd_to_ssc_transfer,0.04801732298873531,gross_energy_joules
by_client_size_quartile,4,216.57303952222935,216.57303952222935,207.02789313054637,0.44311605034803286,207.02789313054637,event_structure,283.02043529505147,0.5459903961717206,0.001,-45.04718034734596,218.75711240339908,289,shd_to_ssc_transfer,0.9141291419968729,gross_energy_joules
by_sequence_length_quartile,1,91.34972751765667,91.2327920109073,107.82781694283062,0.29222792729253827,107.82781694283062,event_structure,144.79473682830724,0.37860463670710026,0.001,-15.062343538331,100.5657081499908,210,shd_to_ssc_transfer,0.9496680326620558,gross_energy_joules
by_sequence_length_quartile,2,178.44291118004554,178.44291118004554,165.33674732650462,0.3858398416993679,165.33674732650462,event_structure,283.9422451784301,0.5487444874014951,0.001,-17.31904937085206,187.59414819741107,241,shd_to_ssc_transfer,0.9092236672663572,gross_energy_joules
by_sequence_length_quartile,3,123.17193258254413,123.17193258254413,115.81595881626029,0.30143688248262424,115.81595881626029,event_structure,211.12790920369193,0.4067442364452952,0.001,-3.5911449644850606,132.21243683362164,290,shd_to_ssc_transfer,0.9766880967261494,gross_energy_joules
by_sequence_length_quartile,4,190.37417922222429,190.37417922222429,195.7525962371298,0.44270193251086537,195.7525962371298,event_structure,210.45682567577373,0.47864944781944263,0.001,-133.94516867397837,191.46504549337496,259,shd_to_ssc_transfer,0.8308170198408475,gross_energy_joules
by_communication_round_interval,1-20,145.61922443993583,145.61922443993583,145.66463137853648,0.3691685381296957,145.66463137853648,event_structure,206.77381967975396,0.4619930488559495,0.001,-7.788737066700438,155.51693516271212,200,shd_to_ssc_transfer,0.9750921354320574,gross_energy_joules
by_communication_round_interval,21-40,152.8570102657021,152.8570102657021,147.9092570639454,0.3726234077284958,147.9092570639454,event_structure,216.86961655902854,0.48369779369592564,0.001,-7.523757530803071,164.73530841651012,200,shd_to_ssc_transfer,0.9714823360478234,gross_energy_joules
by_communication_round_interval,41-60,146.7606496859166,146.7606496859166,147.4968897890734,0.3735654761607581,147.4968897890734,event_structure,211.43142257713836,0.4692017612361107,0.001,-6.765143625516169,158.8934702064749,200,shd_to_ssc_transfer,0.9792494141794175,gross_energy_joules
by_communication_round_interval,61-80,146.79695625026673,146.67417396817993,146.8576929380216,0.36687672713988545,146.8576929380216,event_structure,211.19049345658635,0.4714496329168174,0.001,-6.901585964774811,158.65397691465492,200,shd_to_ssc_transfer,0.9704634687902314,gross_energy_joules
by_communication_round_interval,81-100,144.04094556114254,144.04094556114254,145.50464863483273,0.35907336227897846,145.50464863483273,event_structure,208.6442112662279,0.45472436036546127,0.001,-6.519924036474708,155.25117177798938,200,shd_to_ssc_transfer,0.9710722073382307,gross_energy_joules
without_history,all,144.3200529017392,144.3200529017392,141.0539545001383,0.35285613553433526,141.0539545001383,event_structure,200.11967149946645,0.44218998269190907,0.001,-5.457386010706891,155.4762540229758,20,shd_to_ssc_transfer,0.9714285714285714,gross_energy_joules
with_history,all,147.27403692097752,147.24897931238837,146.8576929380216,0.36820473569945444,146.8576929380216,event_structure,210.60316208301924,0.4694583501518561,0.001,-7.099140982826096,158.71106979416118,980,shd_to_ssc_transfer,0.9736032430302839,gross_energy_joules
joint,all,18.44059458338574,-13.356184297165353,17.16480323543297,0.04312427559664293,-15.334496845835474,historical_spike,36.30048060648813,0.11169275179843959,0.001,0.8374216597276115,22.534023239384844,1000,shd_to_ssc_transfer,0.9854641574641575,gross_energy_joules
per_dataset,ssc,18.44059458338574,-13.356184297165353,17.16480323543297,0.04312427559664293,-15.334496845835474,historical_spike,36.30048060648813,0.11169275179843959,0.001,0.8374216597276115,22.534023239384844,1000,shd_to_ssc_transfer,0.9854641574641575,gross_energy_joules
per_seed,27,18.44059458338574,-13.356184297165353,17.16480323543297,0.04312427559664293,-15.334496845835474,historical_spike,36.30048060648813,0.11169275179843959,0.001,0.8374216597276115,22.534023239384844,1000,shd_to_ssc_transfer,0.9854641574641575,gross_energy_joules
by_client_size_quartile,1,34.950072265281676,-34.950072265281676,33.85197918392174,0.09873469316459282,-33.85197918392174,historical_spike,43.85101953151989,0.13849192611693714,0.001,-2.8655670697915085,36.46614275433733,200,shd_to_ssc_transfer,0.8255711392784821,gross_energy_joules
by_client_size_quartile,2,17.980398730335732,-17.980398730335732,17.655608698691168,0.04582847000047087,-17.655608698691168,historical_spike,22.710387400855563,0.059985295319607154,0.001,-0.43042052530457986,18.58242117578933,260,shd_to_ssc_transfer,0.9265426093012299,gross_energy_joules
by_client_size_quartile,3,14.024968943856237,-13.85101474931151,13.03011611599294,0.03125347243971948,-13.03011611599294,historical_spike,24.269015031467916,0.058805116291231696,0.001,-1.3734545975326107,17.96528893252397,251,shd_to_ssc_transfer,0.6472092582052742,gross_energy_joules
by_client_size_quartile,4,11.264391887661594,6.177641964897785,7.180341664396792,0.015105124946784983,1.3887667023261656,historical_spike,28.184601927800596,0.055164345179154875,0.001,0.763484720082043,15.677985657650062,289,shd_to_ssc_transfer,0.9130781927375412,gross_energy_joules
by_sequence_length_quartile,1,25.812798933986613,-25.812798933986613,20.99799169699611,0.055947300730893976,-20.99799169699611,historical_spike,43.14838221165216,0.1364863873192486,0.001,-0.30872885280051454,28.70584262323972,210,shd_to_ssc_transfer,0.9305445863689814,gross_energy_joules
by_sequence_length_quartile,2,12.315974624787966,-2.2270227385074572,10.785605019537172,0.021732267008703437,-3.6178695848684015,historical_spike,22.828276649191196,0.05155241362845063,0.001,0.8741080168596987,15.551305671195042,241,shd_to_ssc_transfer,0.9151872363773534,gross_energy_joules
by_sequence_length_quartile,3,26.224491558348532,-17.54527865242568,24.731470197629392,0.060445460552450495,-22.070304491514378,historical_spike,38.700094518257735,0.12120116799664353,0.001,0.7949864017392532,27.93850358055009,290,shd_to_ssc_transfer,0.9689557996302387,gross_energy_joules
by_sequence_length_quartile,4,9.446541972021532,-8.921441049592357,7.180341664396792,0.016063484943047945,-7.180341664396792,historical_spike,19.393449155019994,0.04608898894034772,0.001,0.28807854222602736,13.906789165026437,259,shd_to_ssc_transfer,0.8888783749248865,gross_energy_joules
by_communication_round_interval,1-20,17.746428430193813,-14.049456184941857,17.020550541501677,0.042132696127583066,-15.904292674233261,historical_spike,34.67068071790583,0.09938781723118321,0.001,0.8340922735023174,21.367207077695834,200,shd_to_ssc_transfer,0.984084602115053,gross_energy_joules
by_communication_round_interval,21-40,17.181980953757282,-10.25767044057553,15.902944332332083,0.04066526137794209,-13.864622143535684,historical_spike,34.65171999520811,0.0841498021471428,0.001,0.8678900044838812,20.50874043983351,200,shd_to_ssc_transfer,0.9871131778294459,gross_energy_joules
by_communication_round_interval,41-60,17.657434781045236,-12.843726352644321,16.777033370495303,0.04188873128538263,-14.489860542845037,historical_spike,37.39169824221857,0.11774315691307857,0.001,0.8573432585571868,21.536615445704076,200,shd_to_ssc_transfer,0.9877221930548266,gross_energy_joules
by_communication_round_interval,61-80,19.98399880392014,-14.636759373752295,18.28559602042742,0.04582847000047087,-16.200318634965953,historical_spike,36.96484756768812,0.11393049709356212,0.001,0.8049212495675817,24.928652904839556,200,shd_to_ssc_transfer,0.9817520438010952,gross_energy_joules
by_communication_round_interval,81-100,19.633129948012233,-14.99330913391277,18.79858437648994,0.04552289587617279,-16.706088242612452,historical_spike,36.88699053950681,0.1110840999134002,0.001,0.8201422908526814,24.010029228011753,200,shd_to_ssc_transfer,0.9789319732993327,gross_energy_joules
without_history,all,24.58860035720244,-19.766207842047415,20.110310391700637,0.05045355707988619,-19.608848687993117,historical_spike,41.1636916854504,0.1306998400933985,0.001,0.769343451093365,29.384519200342403,20,shd_to_ssc_transfer,0.9864661654135337,gross_energy_joules
with_history,all,18.315125077797646,-13.225367490126946,17.06153131249897,0.04296424765119284,-15.192857534519817,historical_spike,36.25574841147047,0.11094529292863722,0.001,0.8390655027512202,22.372386496103886,980,shd_to_ssc_transfer,0.9857029192649965,gross_energy_joules
joint,all,200.74658946070986,-200.74658946070986,196.10867005035965,0.4915634931441403,-196.10867005035965,diagnostic_oracle,237.71662775216646,0.543581281052615,0.001,-12.159724861346051,202.73596552074198,1000,shd_to_ssc_transfer,0.9026948426948428,gross_energy_joules
per_dataset,ssc,200.74658946070986,-200.74658946070986,196.10867005035965,0.4915634931441403,-196.10867005035965,diagnostic_oracle,237.71662775216646,0.543581281052615,0.001,-12.159724861346051,202.73596552074198,1000,shd_to_ssc_transfer,0.9026948426948428,gross_energy_joules
per_seed,27,200.74658946070986,-200.74658946070986,196.10867005035965,0.4915634931441403,-196.10867005035965,diagnostic_oracle,237.71662775216646,0.543581281052615,0.001,-12.159724861346051,202.73596552074198,1000,shd_to_ssc_transfer,0.9026948426948428,gross_energy_joules
by_client_size_quartile,1,175.36518805671352,-175.36518805671352,171.46155056410802,0.5264997413670278,-171.46155056410802,diagnostic_oracle,197.09311159543688,0.5651318000130637,0.001,-89.05100001675345,176.00600740319126,200,shd_to_ssc_transfer,0.5916207905197631,gross_energy_joules
by_client_size_quartile,2,190.24527808320258,-190.24527808320258,188.0500806587577,0.49375173180255866,-188.0500806587577,diagnostic_oracle,212.9385695001892,0.5421569476280567,0.001,-149.9111027892983,190.86707980190022,260,shd_to_ssc_transfer,0.47986508676163847,gross_energy_joules
by_client_size_quartile,3,201.79078948526185,-201.79078948526185,200.36604396595075,0.479052934730769,-200.36604396595075,diagnostic_oracle,224.83456930649945,0.5290039259934478,0.001,-300.93871199337417,202.62971851883938,251,shd_to_ssc_transfer,0.038929235439195596,gross_energy_joules
by_client_size_quartile,4,226.85221933195075,-226.85221933195075,222.3138776871814,0.4719671853837038,-222.3138776871814,diagnostic_oracle,270.7420596245286,0.5399888626045849,0.001,-49.37097191466174,228.7972638645068,289,shd_to_ssc_transfer,0.45510629200970454,gross_energy_joules
by_sequence_length_quartile,1,179.64888898958978,-179.64888898958978,178.71403005109724,0.5068735317255324,-178.71403005109724,diagnostic_oracle,196.17077597244705,0.5573101756143591,0.001,-50.52651866596039,180.11955335810973,210,shd_to_ssc_transfer,0.8986384530909349,gross_energy_joules
by_sequence_length_quartile,2,219.75424149389846,-219.75424149389846,215.79924307176398,0.4915774315715727,-215.79924307176398,diagnostic_oracle,249.69295657270368,0.5386619958904708,0.001,-24.388732771121592,220.84538719720197,241,shd_to_ssc_transfer,0.8114708000411509,gross_energy_joules
by_sequence_length_quartile,3,197.59731703257415,-197.59731703257415,186.51759687172816,0.5063635110125384,-186.51759687172816,diagnostic_oracle,264.5148432646308,0.5549596518723281,0.001,-9.595765249090933,200.85283723674192,290,shd_to_ssc_transfer,0.9128411465797084,gross_energy_joules
by_sequence_length_quartile,4,203.69238854602298,-203.69238854602298,202.34121087948907,0.4610381466722143,-202.34121087948907,diagnostic_oracle,227.5215718619725,0.513832906464034,0.001,-153.00203714318144,204.53802677206704,259,shd_to_ssc_transfer,0.4407864291585222,gross_energy_joules
by_communication_round_interval,1-20,214.1741264064137,-214.1741264064137,214.21879754151794,0.5307807270098964,-214.21879754151794,diagnostic_oracle,244.7858522312973,0.5650166248294916,0.001,-15.924802277158513,215.8123306039933,200,shd_to_ssc_transfer,0.9193114827870699,gross_energy_joules
by_communication_round_interval,21-40,209.21182027414446,-209.21182027414446,206.60455323819247,0.5116800281505476,-206.60455323819247,diagnostic_oracle,247.40869826797808,0.5499907756913549,0.001,-13.003924510059683,211.15240397168037,200,shd_to_ssc_transfer,0.9366249156228907,gross_energy_joules
by_communication_round_interval,41-60,199.08231122953055,-199.08231122953055,197.04331795935363,0.49446909110572834,-197.04331795935363,diagnostic_oracle,230.05051081086128,0.5338645162059691,0.001,-11.38905599112426,200.70140439568215,200,shd_to_ssc_transfer,0.9486192154803871,gross_energy_joules
by_communication_round_interval,61-80,194.76839149756438,-194.76839149756438,189.47986534803962,0.4754220981477359,-189.47986534803962,diagnostic_oracle,235.6717092862316,0.5181181280253042,0.001,-11.130971058810129,196.58103237213749,200,shd_to_ssc_transfer,0.9396594914872873,gross_energy_joules
by_communication_round_interval,81-100,186.4962978958962,-186.4962978958962,183.6196943959826,0.4571249165465897,-183.6196943959826,diagnostic_oracle,221.44553629756427,0.494764667747799,0.001,-10.051979935450676,188.21238752934366,200,shd_to_ssc_transfer,0.9483402085052128,gross_energy_joules
without_history,all,216.04491610824434,-216.04491610824434,211.37622994443063,0.5252743938949873,-211.37622994443063,diagnostic_oracle,266.3145175635911,0.5501154263209328,0.001,-11.770989930875901,218.64924163360624,20,shd_to_ssc_transfer,0.9037593984962405,gross_energy_joules
with_history,all,200.43437871280102,-200.43437871280102,195.81839840431365,0.49091668050783865,-195.81839840431365,diagnostic_oracle,237.2717615725433,0.5434323871045119,0.001,-12.171575235818006,202.3981777220148,980,shd_to_ssc_transfer,0.9039622498735697,gross_energy_joules
joint,all,10.893489593067084,-10.893489593067084,10.962712522149536,0.7720274543731251,-10.962712522149536,constant,15.879063610323202,0.8306578478408462,0.001,-10.343029461443116,11.407951654243488,1000,shd_to_ssc_transfer,0.0,idle_adjusted_energy_joules
per_dataset,ssc,10.893489593067084,-10.893489593067084,10.962712522149536,0.7720274543731251,-10.962712522149536,constant,15.879063610323202,0.8306578478408462,0.001,-10.343029461443116,11.407951654243488,1000,shd_to_ssc_transfer,0.0,idle_adjusted_energy_joules
per_seed,27,10.893489593067084,-10.893489593067084,10.962712522149536,0.7720274543731251,-10.962712522149536,constant,15.879063610323202,0.8306578478408462,0.001,-10.343029461443116,11.407951654243488,1000,shd_to_ssc_transfer,0.0,idle_adjusted_energy_joules
by_client_size_quartile,1,6.726559085268998,-6.726559085268998,6.762197614561856,0.6762614103177071,-6.762197614561856,constant,8.515039325387972,0.7245468820582553,0.001,-17.979960411425626,6.911085198108049,200,shd_to_ssc_transfer,0.0,idle_adjusted_energy_joules
by_client_size_quartile,2,9.431555369797993,-9.431555369797993,9.714114856742569,0.7500492994178174,-9.714114856742569,constant,11.218040134341422,0.7760542407513882,0.001,-34.00097589981911,9.569245669300228,260,shd_to_ssc_transfer,0.0,idle_adjusted_energy_joules
by_client_size_quartile,3,11.400896039777129,-11.400896039777129,11.780961205344305,0.7844483541133979,-11.780961205344305,constant,12.74987145176064,0.7975120584981227,0.001,-61.16587724333558,11.493714743205613,251,shd_to_ssc_transfer,0.0,idle_adjusted_energy_joules
by_client_size_quartile,4,14.651724823120231,-14.651724823120231,14.282510776747092,0.8152258909959915,-14.282510776747092,constant,17.71134217400957,0.845469479718952,0.001,-39.23046105312464,14.837288875275709,289,shd_to_ssc_transfer,0.0,idle_adjusted_energy_joules
by_sequence_length_quartile,1,8.165832036160898,-8.165832036160898,8.462417796232035,0.7233080367746381,-8.462417796232035,constant,10.364054474862662,0.7619932764432233,0.001,-19.434260229175187,8.373285427991494,210,shd_to_ssc_transfer,0.0,idle_adjusted_energy_joules
by_sequence_length_quartile,2,13.017258763327392,-13.017258763327392,12.361242467233588,0.7924671476591678,-12.361242467233588,constant,17.285911766622363,0.8422661914511769,0.001,-19.401251533399105,13.348518574349912,241,shd_to_ssc_transfer,0.0,idle_adjusted_energy_joules
by_sequence_length_quartile,3,9.644760946549066,-9.644760946549066,9.160374463902281,0.738884256426795,-9.160374463902281,constant,16.601080594060562,0.8368202179787474,0.001,-6.631817092738166,10.34639785568326,290,shd_to_ssc_transfer,0.0,idle_adjusted_energy_joules
by_sequence_length_quartile,4,12.527122891938859,-12.527122891938859,12.810580054189298,0.7982780691413258,-12.810580054189298,constant,14.37912815804603,0.8162390702069916,0.001,-51.625040235343526,12.647868942451948,259,shd_to_ssc_transfer,0.0,idle_adjusted_energy_joules
by_communication_round_interval,1-20,10.7498931550764,-10.7498931550764,11.078749762270782,0.7738752929345029,-11.078749762270782,constant,14.143349180716758,0.8137463986003305,0.001,-11.816025898463261,11.195541878527587,200,shd_to_ssc_transfer,0.0,idle_adjusted_energy_joules
by_communication_round_interval,21-40,10.680177150096956,-10.680177150096956,10.593811854061197,0.7659470111925841,-10.593811854061197,constant,15.65754921510274,0.8286725517462572,0.001,-9.898032539464118,11.206708301264335,200,shd_to_ssc_transfer,0.0,idle_adjusted_energy_joules
by_communication_round_interval,41-60,10.937441349664219,-10.937441349664219,11.126774152137815,0.7746312309549782,-11.126774152137815,constant,15.732481280325862,0.8293350532221663,0.001,-9.631586342272739,11.491212645784257,200,shd_to_ssc_transfer,0.0,idle_adjusted_energy_joules
by_communication_round_interval,61-80,11.228086899159472,-11.228086899159472,11.229001994757404,0.7762237927662716,-11.229001994757404,constant,16.69429847141381,0.837584279701629,0.001,-10.07292519153939,11.772240985100693,200,shd_to_ssc_transfer,0.0,idle_adjusted_energy_joules
by_communication_round_interval,81-100,10.87184941133837,-10.87184941133837,10.92249818473801,0.7713797106084102,-10.92249818473801,constant,15.8790636103232,0.8306578478408461,0.001,-10.798595433055707,11.36409740992989,200,shd_to_ssc_transfer,0.0,idle_adjusted_energy_joules
without_history,all,10.572173982676984,-10.572173982676984,10.832769096755143,0.7694788198014341,-10.832769096755143,constant,14.41647671625794,0.8162110371574783,0.001,-10.175044050613426,11.079515627339868,20,shd_to_ssc_transfer,0.0,idle_adjusted_energy_joules
with_history,all,10.900047054503617,-10.900047054503617,10.962712522149536,0.7720274543731251,-10.962712522149536,constant,15.879063610323202,0.8306578478408462,0.001,-10.34843371663922,11.414556031790509,980,shd_to_ssc_transfer,0.0,idle_adjusted_energy_joules
joint,all,6.316108692656644,-6.310966156394643,6.439483677154907,0.46180853905994357,-6.439483677154907,size,8.921901116846017,0.4925211523098186,0.001,-2.845445006015105,6.642268765005098,1000,shd_to_ssc_transfer,0.898095584750403,idle_adjusted_energy_joules
per_dataset,ssc,6.316108692656644,-6.310966156394643,6.439483677154907,0.46180853905994357,-6.439483677154907,size,8.921901116846017,0.4925211523098186,0.001,-2.845445006015105,6.642268765005098,1000,shd_to_ssc_transfer,0.898095584750403,idle_adjusted_energy_joules
per_seed,27,6.316108692656644,-6.310966156394643,6.439483677154907,0.46180853905994357,-6.439483677154907,size,8.921901116846017,0.4925211523098186,0.001,-2.845445006015105,6.642268765005098,1000,shd_to_ssc_transfer,0.898095584750403,idle_adjusted_energy_joules
by_client_size_quartile,1,4.37832060833416,-4.3526079270241524,4.603755803882503,0.4538435932419927,-4.603755803882503,size,5.668597172251618,0.49449950855856745,0.001,-7.25747647515081,4.558503245140973,200,shd_to_ssc_transfer,0.6128753052578666,idle_adjusted_energy_joules
by_client_size_quartile,2,5.54522575072751,-5.54522575072751,5.90491958957615,0.45787729337892286,-5.90491958957615,size,6.913333866037818,0.4863864499075106,0.001,-11.614755680693827,5.744828249569688,260,shd_to_ssc_transfer,0.5420064688570605,idle_adjusted_energy_joules
by_client_size_quartile,3,6.5579542251809455,-6.5579542251809455,6.963849389313605,0.46302901822930725,-6.963849389313605,size,7.808211092974908,0.4909207350141713,0.001,-20.19046135858078,6.710495466197903,251,shd_to_ssc_transfer,0.27463275349025346,idle_adjusted_energy_joules
by_client_size_quartile,4,8.140620641108102,-8.140620641108102,8.278496060291651,0.4673599107666045,-8.278496060291651,size,10.193128338454475,0.49387862824083645,0.001,-11.69745839668957,8.335572758651347,289,shd_to_ssc_transfer,0.7319356209505583,idle_adjusted_energy_joules
by_sequence_length_quartile,1,5.109130124081709,-5.099823439554533,5.328808175902868,0.46085622460691117,-5.328808175902868,size,6.481920022350618,0.4939563950420036,0.001,-7.071067273060359,5.262376531951826,210,shd_to_ssc_transfer,0.8234389337846367,idle_adjusted_energy_joules
by_sequence_length_quartile,2,7.333509589558417,-7.333509589558417,7.310038684585175,0.4668970892123336,-7.310038684585175,size,9.873714857750418,0.4925077643020225,0.001,-5.608849992508418,7.597445827975404,241,shd_to_ssc_transfer,0.7948385082978606,idle_adjusted_energy_joules
by_sequence_length_quartile,3,5.639142668751121,-5.628149108367347,5.582677875300477,0.4543631291715007,-5.582677875300477,size,8.944348325732873,0.49049006065203204,0.001,-1.625250966921246,6.0682101344050805,290,shd_to_ssc_transfer,0.8776507120208462,idle_adjusted_energy_joules
by_sequence_length_quartile,4,7.106039311112285,-7.106039311112285,7.477927266184512,0.46302901822930725,-7.477927266184512,size,8.601174893810498,0.49299434336030185,0.001,-16.419922380226613,7.276863762008199,259,shd_to_ssc_transfer,0.6588031806442266,idle_adjusted_energy_joules
by_communication_round_interval,1-20,6.243294636407946,-6.243294636407946,6.585002405142616,0.46028671733356963,-6.585002405142616,size,8.420648807227511,0.4880937749112546,0.001,-3.365142753071839,6.53382737500711,200,shd_to_ssc_transfer,0.8990897336294227,idle_adjusted_energy_joules
by_communication_round_interval,21-40,6.022740444618338,-6.000804741511659,6.030792552095791,0.4374918245158754,-6.030792552095791,size,8.634794389670697,0.49099458870731244,0.001,-2.5009124420396716,6.351768223931547,200,shd_to_ssc_transfer,0.8832580802576437,idle_adjusted_energy_joules
by_communication_round_interval,41-60,6.414260816613142,-6.414260816613142,6.559638171378422,0.47000058089945257,-6.559638171378422,size,9.016288839237182,0.4921061987154573,0.001,-2.677853401396442,6.758713438555332,200,shd_to_ssc_transfer,0.9209926449411427,idle_adjusted_energy_joules
by_communication_round_interval,61-80,6.608003891720748,-6.604981026214305,6.607630451676729,0.4701845215209798,-6.607630451676729,size,9.465726258047315,0.4936994141898109,0.001,-2.8529284252214513,6.944219364516811,200,shd_to_ssc_transfer,0.9009090740315694,idle_adjusted_energy_joules
by_communication_round_interval,81-100,6.292243673923045,-6.291489561226159,6.3147819798990845,0.46180853905994357,-6.3147819798990845,size,8.738154443126714,0.49454596934168293,0.001,-2.98885586849222,6.607603352868135,200,shd_to_ssc_transfer,0.8864001054535716,idle_adjusted_energy_joules
without_history,all,5.944656432457311,-5.944656432457311,5.677495071778871,0.447662820902822,-5.677495071778871,size,8.324809734194766,0.47257701677819786,0.001,-2.576402690154032,6.267861032286841,20,shd_to_ssc_transfer,0.9052631578947368,idle_adjusted_energy_joules
with_history,all,6.323689351028059,-6.318441865046426,6.446757916686385,0.46199036144457234,-6.446757916686385,size,8.921901116846017,0.49273779003732043,0.001,-2.8514184579848356,6.649690241992491,980,shd_to_ssc_transfer,0.8981979635175787,idle_adjusted_energy_joules
joint,all,18.417652395402992,-18.417652395402992,18.5154032234067,1.3032958804123984,-18.5154032234067,event_structure,23.60196787649548,1.441375560062969,0.001,-30.453833826904777,18.996777496493316,1000,shd_to_ssc_transfer,-0.5569131810545788,idle_adjusted_energy_joules
per_dataset,ssc,18.417652395402992,-18.417652395402992,18.5154032234067,1.3032958804123984,-18.5154032234067,event_structure,23.60196787649548,1.441375560062969,0.001,-30.453833826904777,18.996777496493316,1000,shd_to_ssc_transfer,-0.5569131810545788,idle_adjusted_energy_joules
per_seed,27,18.417652395402992,-18.417652395402992,18.5154032234067,1.3032958804123984,-18.5154032234067,event_structure,23.60196787649548,1.441375560062969,0.001,-30.453833826904777,18.996777496493316,1000,shd_to_ssc_transfer,-0.5569131810545788,idle_adjusted_energy_joules
by_client_size_quartile,1,12.17616704310571,-12.17616704310571,12.336930273114055,1.2335508190190407,-12.336930273114055,event_structure,14.103208690230021,1.3361828160488844,0.001,-58.96563176261694,12.284282704052611,200,shd_to_ssc_transfer,0.3670905360127547,idle_adjusted_energy_joules
by_client_size_quartile,2,16.479889572914008,-16.479889572914008,16.528980241340896,1.29427444023022,-16.528980241340896,event_structure,18.61616200977022,1.3879496730055103,0.001,-104.11287482320098,16.583094842654425,260,shd_to_ssc_transfer,-0.26570780759998125,idle_adjusted_energy_joules
by_client_size_quartile,3,19.379051598867132,-19.379051598867132,19.67189869566924,1.3191209876866223,-19.67189869566924,event_structure,22.063475588323794,1.4620425120769707,0.001,-177.709559611915,19.4875962609004,251,shd_to_ssc_transfer,0.16128958265553187,idle_adjusted_energy_joules
by_client_size_quartile,4,23.645348603835824,-23.645348603835824,23.251162641892723,1.3777922639912685,-23.251162641892723,event_structure,29.12294070910246,1.452039885098136,0.001,-102.6245526506011,23.81268580669808,289,shd_to_ssc_transfer,0.21427358313928035,idle_adjusted_energy_joules
by_sequence_length_quartile,1,14.273489465246392,-14.273489465246392,14.30851127166515,1.2509112445566655,-14.30851127166515,event_structure,18.36896946175478,1.3713674391102586,0.001,-60.96141127621193,14.580656753541149,210,shd_to_ssc_transfer,-0.6544827203325991,idle_adjusted_energy_joules
by_sequence_length_quartile,2,20.844735270465797,-20.844735270465797,19.393996987645078,1.287306514310043,-19.393996987645078,event_structure,29.352700737026055,1.4419955321379128,0.001,-51.204481216194175,21.352983136601097,241,shd_to_ssc_transfer,-0.2777343890839304,idle_adjusted_energy_joules
by_sequence_length_quartile,3,16.40350857798206,-16.40350857798206,16.092049109466153,1.2978618049436128,-16.092049109466153,event_structure,22.845962360278296,1.398178418825015,0.001,-19.30539207351452,16.876441864592458,290,shd_to_ssc_transfer,-0.31551621648335004,idle_adjusted_energy_joules
by_sequence_length_quartile,4,21.774598146348225,-21.774598146348225,22.464828905933697,1.392464410540854,-22.464828905933697,event_structure,23.629092803990535,1.4780432978870257,0.001,-156.18520695039473,21.858832991348205,259,shd_to_ssc_transfer,0.13651567942128418,idle_adjusted_energy_joules
by_communication_round_interval,1-20,18.25333714613381,-18.25333714613381,18.515871793109863,1.2999945678900433,-18.515871793109863,event_structure,23.349118195556624,1.435749306173974,0.001,-35.045909444956074,18.77571240219007,200,shd_to_ssc_transfer,-0.5992757347999285,idle_adjusted_energy_joules
by_communication_round_interval,21-40,18.270033714378464,-18.270033714378464,17.867818218594664,1.3121065711470248,-17.867818218594664,event_structure,23.487494763218542,1.453465628223183,0.001,-29.91728576382123,18.875770908643794,200,shd_to_ssc_transfer,-0.5228332722964107,idle_adjusted_energy_joules
by_communication_round_interval,41-60,18.453560420739148,-18.453560420739148,18.497583448193467,1.30699976502809,-18.497583448193467,event_structure,23.740788143274393,1.4359370903615336,0.001,-28.341750316847715,19.090171706241847,200,shd_to_ssc_transfer,-0.6002976215722815,idle_adjusted_energy_joules
by_communication_round_interval,61-80,18.777344024259,-18.777344024259,18.7088274986857,1.298542046347686,-18.7088274986857,event_structure,23.948392314732917,1.436982084474025,0.001,-28.922917744342932,19.352181576575816,200,shd_to_ssc_transfer,-0.5030015137609941,idle_adjusted_energy_joules
