absolute_error_seconds,dataset,model
0.05857688733972699,shd,event_structure
0.04566954835630899,shd,event_structure
0.036677168683561634,shd,event_structure
0.01127533523655444,shd,event_structure
0.011418906387867134,shd,event_structure
0.11846226437634733,shd,event_structure
0.2168444296757972,shd,event_structure
0.1293973411012168,shd,event_structure
0.10511876923680363,shd,event_structure
0.1178975067381427,shd,event_structure
0.05410000658198788,shd,event_structure
0.11409062960242711,shd,event_structure
0.06741924951957623,shd,event_structure
0.12620216317038735,shd,event_structure
0.039225268387106604,shd,event_structure
0.0822241533307062,shd,event_structure
0.07621954539691722,shd,event_structure
0.019980911258405065,shd,event_structure
0.11833410796832844,shd,event_structure
0.011443304158277656,shd,event_structure
0.13310556094378234,shd,event_structure
0.07443178269944561,shd,event_structure
0.06131616928586947,shd,event_structure
0.06305390096217156,shd,event_structure
0.00627508347117578,shd,event_structure
0.10682469846821174,shd,event_structure
0.060445724524308186,shd,event_structure
0.10968168014341884,shd,event_structure
0.08316693464233227,shd,event_structure
0.07843818519185386,shd,event_structure
0.011462703444199418,shd,event_structure
0.08205135622178594,shd,event_structure
0.04141291211468623,shd,event_structure
0.1202477511518989,shd,event_structure
0.022453324414342557,shd,event_structure
0.013241652850266128,shd,event_structure
0.05360615524699308,shd,event_structure
0.019163396653650966,shd,event_structure
0.0909505750622106,shd,event_structure
0.02732700175022318,shd,event_structure
0.10717210093584151,shd,event_structure
0.03997403354205997,shd,event_structure
0.10104091480830113,shd,event_structure
0.17609754209322315,shd,event_structure
0.010166429028113821,shd,event_structure
0.09554474814967118,shd,event_structure
0.10281865879097873,shd,event_structure
0.01946236311656424,shd,event_structure
0.08621172589476678,shd,event_structure
0.1089615260256247,shd,event_structure
0.0814995052080223,shd,event_structure
0.0961154044909156,shd,event_structure
0.05163118566399594,shd,event_structure
0.04729600274370438,shd,event_structure
0.08288261369115424,shd,event_structure
0.08908539825733919,shd,event_structure
0.05969824823330305,shd,event_structure
0.11995677856197595,shd,event_structure
0.09515177828180033,shd,event_structure
0.15697277709233926,shd,event_structure
0.08123279464276956,shd,event_structure
0.0928818861561258,shd,event_structure
0.08118162495450787,shd,event_structure
0.003272084256914942,shd,event_structure
0.034515663836226285,shd,event_structure
0.10166374292058045,shd,event_structure
0.10620901049926812,shd,event_structure
0.10461828444385368,shd,event_structure
0.10282822100712985,shd,event_structure
0.08027178857385153,shd,event_structure
0.1286920523895536,shd,event_structure
0.11451209987835975,shd,event_structure
0.12700449643149336,shd,event_structure
0.11366289266981311,shd,event_structure
0.1019077225744367,shd,event_structure
0.09235438575731214,shd,event_structure
0.13230992744614545,shd,event_structure
0.10316734812038497,shd,event_structure
0.06489962142020445,shd,event_structure
0.05189614139891474,shd,event_structure
0.005108642625338833,shd,event_structure
0.07446648503181752,shd,event_structure
0.0840843060071299,shd,event_structure
0.11294098519655726,shd,event_structure
0.11019141083472439,shd,event_structure
0.07161518259849786,shd,event_structure
0.06366337162276436,shd,event_structure
0.12086194714981624,shd,event_structure
0.08598939767061164,shd,event_structure
0.09447600380914256,shd,event_structure
0.060565791297199745,shd,event_structure
0.05707656625835189,shd,event_structure
0.032277618482162485,shd,event_structure
0.06908036439931053,shd,event_structure
0.03203496386817073,shd,event_structure
0.10797707192660244,shd,event_structure
0.043996241513161616,shd,event_structure
0.0995710717293612,shd,event_structure
0.033831317524524396,shd,event_structure
0.06255684940794248,shd,event_structure
0.027489567982085017,shd,event_structure
0.06841384613816981,shd,event_structure
0.17070142688100098,shd,event_structure
0.04979694456782391,shd,event_structure
0.07817716856552659,shd,event_structure
0.006244533374661132,shd,event_structure
0.04174061278022534,shd,event_structure
0.006576283072970535,shd,event_structure
0.04010900444214571,shd,event_structure
0.08010742306633145,shd,event_structure
0.057938268324503994,shd,event_structure
0.09906500957893138,shd,event_structure
0.06337082147362594,shd,event_structure
0.06715713118154043,shd,event_structure
0.5222789279966866,ssc,event_structure
0.09101255164983657,ssc,event_structure
0.012206978299364124,ssc,event_structure
0.11144451054954052,ssc,event_structure
0.05616674078000328,ssc,event_structure
0.05878559783512727,ssc,event_structure
0.06014081569490015,ssc,event_structure
0.07503799451309101,ssc,event_structure
0.11436198621940141,ssc,event_structure
0.07299612011158318,ssc,event_structure
0.04409497638102966,ssc,event_structure
0.09815928121940143,ssc,event_structure
0.00883778729936413,ssc,event_structure
0.06362737261508356,ssc,event_structure
0.06795793769490022,ssc,event_structure
0.03493515330182362,ssc,event_structure
0.026780642111583042,ssc,event_structure
0.03811367140142252,ssc,event_structure
0.07790601354954063,ssc,event_structure
0.09662642778000352,ssc,event_structure
0.0942669472393809,ssc,event_structure
0.10503508654954041,ssc,event_structure
0.08673959669489983,ssc,event_structure
0.02928372384318223,ssc,event_structure
0.004008318381029774,ssc,event_structure
0.07911752499668667,ssc,event_structure
0.08484141321940175,ssc,event_structure
0.07192225978516564,ssc,event_structure
0.07788040711158306,ssc,event_structure
0.07730703945611195,ssc,event_structure
0.024191118381029497,ssc,event_structure
0.08230025869490021,ssc,event_structure
0.03521584640142228,ssc,event_structure
0.04297274184318223,ssc,event_structure
0.0739448116150836,ssc,event_structure
0.04925066530182365,ssc,event_structure
0.07158896445611163,ssc,event_structure
0.05777793283512733,ssc,event_structure
0.08423893961831164,ssc,event_structure
0.00788128970063573,ssc,event_structure
0.05713412584318256,ssc,event_structure
0.08734356845611169,ssc,event_structure
0.13492303478000345,ssc,event_structure
0.09301794864983659,ssc,event_structure
0.12392036821940167,ssc,event_structure
0.04801442840142256,ssc,event_structure
0.0759861735495404,ssc,event_structure
0.10123546123938088,ssc,event_structure
0.0005386513810297089,ssc,event_structure
0.11945256151309103,ssc,event_structure
0.062446459111582975,ssc,event_structure
0.08661653669489988,ssc,event_structure
0.05293814699668653,ssc,event_structure
0.1118422054561119,ssc,event_structure
0.09169318891930534,ssc,event_structure
0.12897658151309077,ssc,event_structure
0.09533190461508356,ssc,event_structure
0.06426294930182364,ssc,event_structure
0.1217541312194017,ssc,event_structure
0.05059031083512733,ssc,event_structure
0.04187041430182359,ssc,event_structure
0.06012722954954075,ssc,event_structure
0.09632449991930558,ssc,event_structure
0.0555565217851659,ssc,event_structure
0.07072684851309097,ssc,event_structure
0.003833720700635812,ssc,event_structure
0.02065232711158327,ssc,event_structure
0.14481656745611193,ssc,event_structure
0.1126208986949,ssc,event_structure
0.06789242699668652,ssc,event_structure
0.12666935661831147,ssc,event_structure
0.081755544456112,ssc,event_structure
0.0445641828431822,ssc,event_structure
0.05608619383512736,ssc,event_structure
0.0859209615130907,ssc,event_structure
0.016890725381029537,ssc,event_structure
0.036039046785165674,ssc,event_structure
0.10562310121940177,ssc,event_structure
0.06390096761508346,ssc,event_structure
0.10857564291930544,ssc,event_structure
0.06753410251309067,ssc,event_structure
0.06062541099668639,ssc,event_structure
0.08550360145611169,ssc,event_structure
0.03225450529936413,ssc,event_structure
0.10230550823938112,ssc,event_structure
0.13031483791930532,ssc,event_structure
0.057175954649836935,ssc,event_structure
0.11243165754954054,ssc,event_structure
0.045628033615083385,ssc,event_structure
0.03552380430182378,ssc,event_structure
0.08785109564983662,ssc,event_structure
0.060321250785166036,ssc,event_structure
0.0012279858431822888,ssc,event_structure
0.008663243381029861,ssc,event_structure
0.015782935401422282,ssc,event_structure
0.06144781345611161,ssc,event_structure
0.0751878419193055,ssc,event_structure
0.021384972835127414,ssc,event_structure
0.07757047961508334,ssc,event_structure
0.008989916299364076,ssc,event_structure
0.028364364649836826,ssc,event_structure
0.044716140835127316,ssc,event_structure
0.07093525099668652,ssc,event_structure
0.04842302654954045,ssc,event_structure
0.03885748530182376,ssc,event_structure
0.005907883111583079,ssc,event_structure
0.007337065299364287,ssc,event_structure
0.041438459785165804,ssc,event_structure
0.09437038621940141,ssc,event_structure
0.0026767043810296265,ssc,event_structure
0.04487926999668668,ssc,event_structure
0.0413955736150835,ssc,event_structure
0.06023549664983685,ssc,event_structure
0.08686645454954078,ssc,event_structure
0.02471166784318246,ssc,event_structure
0.011596502239381135,ssc,event_structure
0.07928770069490021,ssc,event_structure
0.08889768021940148,ssc,event_structure
0.025174123111582958,ssc,event_structure
0.02466680170063551,ssc,event_structure
0.07899385678000348,ssc,event_structure
0.04545084111158326,ssc,event_structure
0.08075393961508359,ssc,event_structure
0.07833770591930556,ssc,event_structure
0.031242622843182577,ssc,event_structure
0.07279174061831162,ssc,event_structure
0.02780921078516574,ssc,event_structure
0.03686965270063558,ssc,event_structure
0.07559596045611183,ssc,event_structure
0.06550722423938105,ssc,event_structure
0.04069860778516565,ssc,event_structure
0.04534157491930557,ssc,event_structure
0.019077607381029704,ssc,event_structure
0.028581981301823767,ssc,event_structure
0.04054024861508365,ssc,event_structure
0.09204070921940177,ssc,event_structure
0.07710080551309106,ssc,event_structure
0.07042575554954045,ssc,event_structure
0.05174556123938112,ssc,event_structure
0.057849770996686534,ssc,event_structure
0.026928577401422515,ssc,event_structure
0.016753624111582877,ssc,event_structure
0.051678938615083325,ssc,event_structure
0.03903694983512729,ssc,event_structure
0.03729730284318222,ssc,event_structure
0.04011398378516562,ssc,event_structure
0.03752187330182366,ssc,event_structure
0.0705451684561118,ssc,event_structure
0.08476065751309081,ssc,event_structure
0.0982093506949,ssc,event_structure
0.08389386264983667,ssc,event_structure
0.12396029221940141,ssc,event_structure
0.10276176954954064,ssc,event_structure
0.0755048766948998,ssc,event_structure
0.001157140299364201,ssc,event_structure
0.07073967399668657,ssc,event_structure
0.09479872251309107,ssc,event_structure
0.05269508145611157,ssc,event_structure
0.028508179239381093,ssc,event_structure
0.05949433161508333,ssc,event_structure
0.047348710456111665,ssc,event_structure
0.049007940843182496,ssc,event_structure
0.05305514664983679,ssc,event_structure
0.03423783478000342,ssc,event_structure
0.07695963861831157,ssc,event_structure
0.06652270861508347,ssc,event_structure
0.026217433996686523,ssc,event_structure
0.02261002538102952,ssc,event_structure
0.03488912383512721,ssc,event_structure
0.054373450919305455,ssc,event_structure
0.013259694401422273,ssc,event_structure
0.06794325061508344,ssc,event_structure
0.048275622301823695,ssc,event_structure
0.027151803785165907,ssc,event_structure
0.047801020513090986,ssc,event_structure
0.07524645645611194,ssc,event_structure
0.09211276154954051,ssc,event_structure
0.0473137971115829,ssc,event_structure
0.0619445109966863,ssc,event_structure
0.07810247469490017,ssc,event_structure
0.08634811851309099,ssc,event_structure
0.05229376883512726,ssc,event_structure
0.01593271784318251,ssc,event_structure
0.05491768591930546,ssc,event_structure
0.03356117230182365,ssc,event_structure
0.005279347381029531,ssc,event_structure
0.06334857123938109,ssc,event_structure
0.07021930754954075,ssc,event_structure
0.07628223661831157,ssc,event_structure
0.07163506369490014,ssc,event_structure
0.07507884745611193,ssc,event_structure
0.010148493381029855,ssc,event_structure
0.009044759843182426,ssc,event_structure
0.027160037996686537,ssc,event_structure
0.08729399751309108,ssc,event_structure
0.0842468109193053,ssc,event_structure
0.025858243649836687,ssc,event_structure
0.0734204106948999,ssc,event_structure
0.038900318401422496,ssc,event_structure
0.05438816778516564,ssc,event_structure
0.06755135051309091,ssc,event_structure
0.09600063445611173,ssc,event_structure
0.038062487843182335,ssc,event_structure
0.027671148835127335,ssc,event_structure
0.06482099269490016,ssc,event_structure
0.05825880461508337,ssc,event_structure
0.0663787366183115,ssc,event_structure
0.01219685411158311,ssc,event_structure
0.008934212700635769,ssc,event_structure
0.06497928278516563,ssc,event_structure
0.051428428401422366,ssc,event_structure
0.067751101111583,ssc,event_structure
0.006748044381029494,ssc,event_structure
0.036317601996686655,ssc,event_structure
0.10728681845611199,ssc,event_structure
0.05612032861831162,ssc,event_structure
0.0498206206948999,ssc,event_structure
0.02887835778000314,ssc,event_structure
0.06338147683512729,ssc,event_structure
0.09299839151309097,ssc,event_structure
0.05503690283512741,ssc,event_structure
0.022781609401422376,ssc,event_structure
0.10063954221940152,ssc,event_structure
0.022716390996686542,ssc,event_structure
0.011386710700635572,ssc,event_structure
0.06673346645611167,ssc,event_structure
0.039804847111583275,ssc,event_structure
0.05530945051309066,ssc,event_structure
0.02489858530182376,ssc,event_structure
0.0576324726183115,ssc,event_structure
0.062273074694899844,ssc,event_structure
0.030521998649836846,ssc,event_structure
0.0769465536183116,ssc,event_structure
0.045345102111582936,ssc,event_structure
0.007281072401422506,ssc,event_structure
0.06267459691930544,ssc,event_structure
0.03422657178000321,ssc,event_structure
0.02342274478516604,ssc,event_structure
0.03802079683512738,ssc,event_structure
0.049588158615083255,ssc,event_structure
0.06348048569490006,ssc,event_structure
0.01587448361897037,ssc,event_structure
0.019361494549540392,ssc,event_structure
0.0025080911115828997,ssc,event_structure
0.08063077021940179,ssc,event_structure
0.005797448700635588,ssc,event_structure
0.09532892061831166,ssc,event_structure
0.07540071691930539,ssc,event_structure
0.06887417351309066,ssc,event_structure
0.022836441301823607,ssc,event_structure
0.05874590961831139,ssc,event_structure
0.25815160464983666,ssc,event_structure
0.04040307154954048,ssc,event_structure
0.04863973745611183,ssc,event_structure
0.04365470951309103,ssc,event_structure
0.07146021591930563,ssc,event_structure
0.04297766811158299,ssc,event_structure
0.09622844869489988,ssc,event_structure
0.06544909461508341,ssc,event_structure
0.02652946684318236,ssc,event_structure
0.02500537230182376,ssc,event_structure
0.053152550694900214,ssc,event_structure
0.0070110742199966936,ssc,event_structure
0.08339664321940177,ssc,event_structure
0.021700240111583113,ssc,event_structure
0.028484048843182563,ssc,event_structure
0.04235507354954038,ssc,event_structure
0.07954692291930554,ssc,event_structure
0.07926628351309084,ssc,event_structure
0.01346236129936429,ssc,event_structure
0.10353249378000351,ssc,event_structure
0.08804292369489986,ssc,event_structure
0.002374712700635495,ssc,event_structure
0.04758565930182379,ssc,event_structure
0.08158219761831154,ssc,event_structure
0.07797315345611189,ssc,event_structure
0.014281424381029861,ssc,event_structure
0.06616669061508329,ssc,event_structure
0.08641126951309097,ssc,event_structure
0.04098168423938109,ssc,event_structure
0.0634201252393809,ssc,event_structure
0.036026015843182435,ssc,event_structure
0.08577303791930557,ssc,event_structure
0.017409941111583116,ssc,event_structure
0.02067422461897017,ssc,event_structure
0.05439084361831137,ssc,event_structure
0.04593643640142231,ssc,event_structure
0.06098512383512733,ssc,event_structure
0.03114500730182379,ssc,event_structure
0.06442197451309095,ssc,event_structure
0.035335277996686454,ssc,event_structure
0.012051441239381067,ssc,event_structure
0.05700137878000344,ssc,event_structure
0.09684914564983682,ssc,event_structure
0.010048711299364133,ssc,event_structure
0.004179050843182264,ssc,event_structure
0.03781672161508354,ssc,event_structure
0.009361858381029542,ssc,event_structure
0.05331446661831141,ssc,event_structure
0.24358814011158314,ssc,event_structure
0.08830073521940163,ssc,event_structure
0.04896300478000315,ssc,event_structure
0.02131312861831125,ssc,event_structure
0.0633902574561116,ssc,event_structure
0.07503653264983656,ssc,event_structure
0.058826399835127274,ssc,event_structure
0.02401919540142261,ssc,event_structure
0.0005764177006355453,ssc,event_structure
0.018832215843182176,ssc,event_structure
0.03991250578516592,ssc,event_structure
0.017760987111583137,ssc,event_structure
0.041504780780003525,ssc,event_structure
0.04068256954954075,ssc,event_structure
0.05129784451309094,ssc,event_structure
0.046465367239381106,ssc,event_structure
0.006096630618970256,ssc,event_structure
0.012306709299364282,ssc,event_structure
0.05609610161831169,ssc,event_structure
0.06135217721940167,ssc,event_structure
0.07638401578516563,ssc,event_structure
0.02691087399668657,ssc,event_structure
0.06711961278000311,ssc,event_structure
0.06362433069489981,ssc,event_structure
0.02425165040142252,ssc,event_structure
0.07414657664983659,ssc,event_structure
0.10994654791930536,ssc,event_structure
0.043359929381029616,ssc,event_structure
0.0031445067006359295,ssc,event_structure
0.06498322911158327,ssc,event_structure
0.09243276854954052,ssc,event_structure
0.09642526669489992,ssc,event_structure
0.001802383618970449,ssc,event_structure
0.09170572291930545,ssc,event_structure
0.005550363299364314,ssc,event_structure
0.05613249183512736,ssc,event_structure
0.023325610996686397,ssc,event_structure
0.06070571061508323,ssc,event_structure
0.08552049023938091,ssc,event_structure
0.05092360978516597,ssc,event_structure
0.06212087845611158,ssc,event_structure
0.10204940721940137,ssc,event_structure
0.05239282278516599,ssc,event_structure
0.07571034369490004,ssc,event_structure
0.028691172649836894,ssc,event_structure
0.05555912461508328,ssc,event_structure
0.05643203599668656,ssc,event_structure
0.04561429161831132,ssc,event_structure
0.004377779381029789,ssc,event_structure
0.11001884145611163,ssc,event_structure
0.006624792700635762,ssc,event_structure
0.10010159569490007,ssc,event_structure
0.04639943683512726,ssc,event_structure
0.04529721811158316,ssc,event_structure
0.054258223301823616,ssc,event_structure
0.057722937401422314,ssc,event_structure
0.0759626606498367,ssc,event_structure
0.06896170391930534,ssc,event_structure
0.05471450454954052,ssc,event_structure
0.07539106623938086,ssc,event_structure
0.003305880700635644,ssc,event_structure
0.07418876961831167,ssc,event_structure
0.06594205778516571,ssc,event_structure
0.05163770730182371,ssc,event_structure
0.008409624299364094,ssc,event_structure
0.09278928778000317,ssc,event_structure
0.12975354221940139,ssc,event_structure
0.08249270145611165,ssc,event_structure
0.02945263438102952,ssc,event_structure
0.07937320664983671,ssc,event_structure
0.07274960951309106,ssc,event_structure
0.13301323321940162,ssc,event_structure
0.10832220278000326,ssc,event_structure
0.04897632578516564,ssc,event_structure
0.054391276381029474,ssc,event_structure
0.05525967699668666,ssc,event_structure
0.07250780683512725,ssc,event_structure
0.0688415366498365,ssc,event_structure
0.04014618284318239,ssc,event_structure
0.028718260299364307,ssc,event_structure
0.060144225549540575,ssc,event_structure
0.02882061440142225,ssc,event_structure
0.05483840030182363,ssc,event_structure
0.022496742381029833,ssc,event_structure
0.07842297611158289,ssc,event_structure
0.0439541328431825,ssc,event_structure
0.08723598354954065,ssc,event_structure
0.05225281121940162,ssc,event_structure
0.006517524299364474,ssc,event_structure
0.05050544061508333,ssc,event_structure
0.09815978345611187,ssc,event_structure
0.04753949878516606,ssc,event_structure
0.03227371899668663,ssc,event_structure
0.021651482381029652,ssc,event_structure
0.06614614461831136,ssc,event_structure
0.08112200978000317,ssc,event_structure
0.07610384791930525,ssc,event_structure
0.03138719670063583,ssc,event_structure
0.10803404521940152,ssc,event_structure
0.09100583164983655,ssc,event_structure
0.044968638694899976,ssc,event_structure
0.09069865991930559,ssc,event_structure
0.058864863785165866,ssc,event_structure
0.05707803399668654,ssc,event_structure
0.005821125299364294,ssc,event_structure
0.050491606843182435,ssc,event_structure
0.07522346761508336,ssc,event_structure
0.04928241630182373,ssc,event_structure
0.10850784721940165,ssc,event_structure
0.08036720078000315,ssc,event_structure
0.06498644483512739,ssc,event_structure
0.03659875211158292,ssc,event_structure
0.05138836964983673,ssc,event_structure
0.04544396384318228,ssc,event_structure
0.09162232645611157,ssc,event_structure
0.04228993369489986,ssc,event_structure
0.009330215618970517,ssc,event_structure
0.03326236330182364,ssc,event_structure
0.06206745021940163,ssc,event_structure
0.06319958761831135,ssc,event_structure
0.08503580578000314,ssc,event_structure
0.06682693369489989,ssc,event_structure
0.05779546245611167,ssc,event_structure
0.03970278484318257,ssc,event_structure
0.06673281299668643,ssc,event_structure
0.03601319640142231,ssc,event_structure
0.07742077083512733,ssc,event_structure
0.05433478911158307,ssc,event_structure
0.05237836730182366,ssc,event_structure
0.007168882299364299,ssc,event_structure
0.0751906595130909,ssc,event_structure
0.02002676784318247,ssc,event_structure
0.07286643745611165,ssc,event_structure
0.05540924861831131,ssc,event_structure
0.03042765678516579,ssc,event_structure
0.06823709823938096,ssc,event_structure
0.05078650811158303,ssc,event_structure
0.07620545878000318,ssc,event_structure
0.046008123549540425,ssc,event_structure
0.08220393699668671,ssc,event_structure
0.008043507381029436,ssc,event_structure
0.032899543239381046,ssc,event_structure
0.06443056661831159,ssc,event_structure
0.19841596191930533,ssc,event_structure
0.06751968754954074,ssc,event_structure
0.07539500221940143,ssc,event_structure
0.04385237283512722,ssc,event_structure
0.060620721785165976,ssc,event_structure
0.10044349245611173,ssc,event_structure
0.06590335669489988,ssc,event_structure
0.030937937401422477,ssc,event_structure
0.028113074401422633,ssc,event_structure
0.05490070069489983,ssc,event_structure
0.07805857854954068,ssc,event_structure
0.059236465649836756,ssc,event_structure
0.03970431099668659,ssc,event_structure
0.06708942951309105,ssc,event_structure
0.06195512661508351,ssc,event_structure
0.043590098843182545,ssc,event_structure
0.07669575445611176,ssc,event_structure
0.038805282301823674,ssc,event_structure
0.009921856299364151,ssc,event_structure
0.053591379835127295,ssc,event_structure
0.02697778978516574,ssc,event_structure
0.05731868691930542,ssc,event_structure
0.02560498130182376,ssc,event_structure
0.009490633111583158,ssc,event_structure
0.09008678054954045,ssc,event_structure
0.04858762778000347,ssc,event_structure
0.017530713618970406,ssc,event_structure
0.047207367649836574,ssc,event_structure
0.04921606411158308,ssc,event_structure
0.0680918976949001,ssc,event_structure
0.004679569381029758,ssc,event_structure
0.06461359983512738,ssc,event_structure
0.0557497375495406,ssc,event_structure
0.023844439996686617,ssc,event_structure
0.0230336622993641,ssc,event_structure
0.0817874156498366,ssc,event_structure
0.056042170456111595,ssc,event_structure
0.08438494061831125,ssc,event_structure
0.07199321778000334,ssc,event_structure
0.02593706299668641,ssc,event_structure
0.10615757091930522,ssc,event_structure
0.07447587869490002,ssc,event_structure
0.05566353054954076,ssc,event_structure
0.09108798245611194,ssc,event_structure
0.007848222299364327,ssc,event_structure
0.0312849563018236,ssc,event_structure
0.07249494911158294,ssc,event_structure
0.029511090381029614,ssc,event_structure
0.00392917629936429,ssc,event_structure
0.09989940451309076,ssc,event_structure
0.007118074996686374,ssc,event_structure
0.036305772111583146,ssc,event_structure
0.10664308061831163,ssc,event_structure
0.03237241984318251,ssc,event_structure
0.0032098113810294926,ssc,event_structure
0.049890452835127386,ssc,event_structure
0.03335888640142226,ssc,event_structure
0.0633608957851659,ssc,event_structure
0.04797847523938126,ssc,event_structure
0.05677430369490022,ssc,event_structure
0.04350105730182374,ssc,event_structure
0.050564167785165814,ssc,event_structure
0.10912242991930521,ssc,event_structure
0.04718952764983664,ssc,event_structure
0.005812710700635826,ssc,event_structure
0.05418786878000326,ssc,event_structure
0.05159850511158304,ssc,event_structure
0.015621428381029645,ssc,event_structure
0.031119993401422352,ssc,event_structure
0.07003533278516594,ssc,event_structure
0.04216268830182379,ssc,event_structure
0.09882044954954061,ssc,event_structure
0.06106678078000316,ssc,event_structure
0.06489204445611163,ssc,event_structure
0.08907313364983693,ssc,event_structure
0.039892821843182436,ssc,event_structure
0.050158733835127256,ssc,event_structure
0.07116736551309089,ssc,event_structure
0.046186659843182376,ssc,event_structure
0.03833020130182363,ssc,event_structure
0.11214963745611195,ssc,event_structure
0.05615475583512741,ssc,event_structure
0.07428474091930548,ssc,event_structure
0.05920994751309072,ssc,event_structure
0.10713032261831135,ssc,event_structure
0.030025571239380877,ssc,event_structure
0.0009453177006357727,ssc,event_structure
0.009000505888416832,ssc,event_structure
0.09486432351309082,ssc,event_structure
0.010881456618970553,ssc,event_structure
0.029896670301823747,ssc,event_structure
0.07750889121940174,ssc,event_structure
0.020482210843182358,ssc,event_structure
0.041502041549540625,ssc,event_structure
0.05977495945611189,ssc,event_structure
0.05358890040142228,ssc,event_structure
0.04485428283512727,ssc,event_structure
0.1016769226183114,ssc,event_structure
0.07310761261508336,ssc,event_structure
0.011210313618970513,ssc,event_structure
0.06649608345611169,ssc,event_structure
0.062481471785166054,ssc,event_structure
0.07408727183512731,ssc,event_structure
0.08756376123938114,ssc,event_structure
0.08542529861831127,ssc,event_structure
0.016572572843182254,ssc,event_structure
0.0815169616498368,ssc,event_structure
0.06517739211158302,ssc,event_structure
0.0721004786150834,ssc,event_structure
0.1000466904561117,ssc,event_structure
0.0254693774014223,ssc,event_structure
0.060657486618311385,ssc,event_structure
0.05165362184318223,ssc,event_structure
0.09136468569489997,ssc,event_structure
0.012759608381029519,ssc,event_structure
0.0693095248351272,ssc,event_structure
0.0652823762194017,ssc,event_structure
0.06580187791930525,ssc,event_structure
7.649770063578032e-05,ssc,event_structure
0.053116638785165815,ssc,event_structure
0.09840960551309097,ssc,event_structure
0.014826022111583015,ssc,event_structure
0.02438250923938101,ssc,event_structure
0.08999501583512726,ssc,event_structure
0.06604806499668658,ssc,event_structure
0.011637128381029704,ssc,event_structure
0.07256275891930519,ssc,event_structure
0.08441272421940171,ssc,event_structure
0.06390767440142264,ssc,event_structure
0.017867115618970253,ssc,event_structure
0.028148354111583007,ssc,event_structure
0.08783801354954068,ssc,event_structure
0.07267194161508339,ssc,event_structure
0.1100277142194015,ssc,event_structure
0.0746160926949,ssc,event_structure
0.10635115161831132,ssc,event_structure
0.024077091785165816,ssc,event_structure
0.07169540445611178,ssc,event_structure
0.1459194689193053,ssc,event_structure
0.11230670121940145,ssc,event_structure
0.012458806111582899,ssc,event_structure
0.032210630301823695,ssc,event_structure
0.057729857785165706,ssc,event_structure
0.01678437838102953,ssc,event_structure
0.08322413045611166,ssc,event_structure
0.12462663464983681,ssc,event_structure
0.03529592223938094,ssc,event_structure
0.04979317440142239,ssc,event_structure
0.08033452254954065,ssc,event_structure
0.11822783851309104,ssc,event_structure
0.019119836700635773,ssc,event_structure
0.09034231569490014,ssc,event_structure
0.08013688491930537,ssc,event_structure
0.13884731945611195,ssc,event_structure
0.06829825623938124,ssc,event_structure
0.04189820384318255,ssc,event_structure
0.023456692381029765,ssc,event_structure
0.034741617996686625,ssc,event_structure
0.09031413269490018,ssc,event_structure
0.03800911740142254,ssc,event_structure
0.058033615780003434,ssc,event_structure
0.04163973099668672,ssc,event_structure
0.042969601835127325,ssc,event_structure
0.05127750278516574,ssc,event_structure
0.07111812064983658,ssc,event_structure
0.01872535738102954,ssc,event_structure
0.08110370651309085,ssc,event_structure
0.015855992700635646,ssc,event_structure
0.07624285354954052,ssc,event_structure
0.06881898421940136,ssc,event_structure
0.0639936238351273,ssc,event_structure
0.24183784478000314,ssc,event_structure
0.08517672691930533,ssc,event_structure
0.03574936740142265,ssc,event_structure
0.10104101451309067,ssc,event_structure
0.16180833145611162,ssc,event_structure
0.031749434239380925,ssc,event_structure
0.01845333270063554,ssc,event_structure
0.0933915692194014,ssc,event_structure
0.05323500569490003,ssc,event_structure
0.06564911278000318,ssc,event_structure
0.06366566151309083,ssc,event_structure
0.07998459945611192,ssc,event_structure
0.0012463082993643404,ssc,event_structure
0.07510175799668639,ssc,event_structure
0.05987431840142232,ssc,event_structure
0.03289781830182359,ssc,event_structure
0.07616876861508359,ssc,event_structure
0.06342190483512722,ssc,event_structure
0.09397237621940135,ssc,event_structure
0.12098025761831144,ssc,event_structure
0.044940867401422224,ssc,event_structure
0.08706295454954072,ssc,event_structure
0.06987423378000335,ssc,event_structure
0.06767392145611195,ssc,event_structure
0.051057513785165654,ssc,event_structure
0.06116066930182362,ssc,event_structure
0.10191221851309074,ssc,event_structure
0.08671563978516605,ssc,event_structure
0.05246351511158309,ssc,event_structure
0.03265389840142241,ssc,event_structure
0.12275098891930547,ssc,event_structure
0.08234327023938093,ssc,event_structure
0.1074782502194016,ssc,event_structure
0.09456816878000351,ssc,event_structure
0.11281253445611172,ssc,event_structure
0.025215173381029743,ssc,event_structure
0.07914688369490008,ssc,event_structure
0.08025360678000348,ssc,event_structure
0.08113389064983689,ssc,event_structure
0.13046439421940148,ssc,event_structure
0.05685985054954035,ssc,event_structure
0.06197155099668672,ssc,event_structure
0.05454112623938112,ssc,event_structure
0.09792304845611177,ssc,event_structure
0.03756886683512728,ssc,event_structure
0.02463779284318246,ssc,event_structure
0.05479021891930547,ssc,event_structure
0.06967516954954078,ssc,event_structure
0.07002628061831162,ssc,event_structure
0.11333070723938121,ssc,event_structure
0.006008535381029745,ssc,event_structure
0.10565702778000352,ssc,event_structure
0.09700034769489996,ssc,event_structure
0.13014690191930534,ssc,event_structure
0.07222437878516574,ssc,event_structure
